NAMA_PROV,NAMA_KAB,NAMA_KEC_X,NAMA_DESA_X,R601IK2,R601IK3,R601IK4,R601IK5,R601IK6,R601IK7,R601IK8,ID_UNIK_PODES,TARGET,KEY_JOIN,NAMA_DESA_Y,KABUPATEN,NAMA_KEC_Y,RAIN_MAX_2024_MM,RAIN_MEAN_2024_MM,RAIN_MEDIAN_2024_MM,UNNAMED:_6,UNNAMED:_7,ID_UNIK_SAT,LST_MAX_2024_C,LST_MEAN_2024_C,LST_MEDIAN_2024_C,NDVI_MAX_2024,NDVI_MEAN_2024,NDVI_MEDIAN_2024
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,PONDOK GELUGUR,2,0,0,,0,0,,PONDOK GELUGUR LUBUK BATU JAYA,0,PONDOK GELUGUR LUBUK BATU JAYA,Pondok Gelugur,Pondok Gelugur,Lubuk Batu Jaya,4.233.861.886.181.870,8.024.061.517.808.040,5.569.829.163.042.080,,,PONDOK GELUGUR LUBUK BATU JAYA,31.19553215926495,27.979744910683227,28.18844563552836,0.8874593032159264,0.6540049478993275,0.7485413093415009
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,RIMPIAN,2,0,0,,0,0,,RIMPIAN LUBUK BATU JAYA,0,RIMPIAN LUBUK BATU JAYA,Rimpian,Rimpian,Lubuk Batu Jaya,42.674.918.040.423.300,7.997.033.616.186.860,5.573.769.963.962.930,,,RIMPIAN LUBUK BATU JAYA,30.876280114332417,28.028635504145225,28.251053491220944,0.8607762488090379,0.6410400009468521,0.7208209201034437
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,LUBUK BATU TINGGAL,2,0,0,,0,0,,LUBUK BATU TINGGAL LUBUK BATU JAYA,0,LUBUK BATU TINGGAL LUBUK BATU JAYA,Lubuk Batu Tinggal,Lubuk Batu Tinggal,Lubuk Batu Jaya,4.289.321.507.580.470,8.169.378.990.663.630,596.975.240.687.467,,,LUBUK BATU TINGGAL LUBUK BATU JAYA,30.85346720894766,27.85979341107004,27.85380486358248,0.8851044187425858,0.6636093602410791,0.7724803931537028
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,KULIM JAYA,2,0,0,,0,0,,KULIM JAYA LUBUK BATU JAYA,0,KULIM JAYA LUBUK BATU JAYA,Kulim Jaya,Kulim Jaya,Lubuk Batu Jaya,4.513.163.102.933.060,8.223.536.413.859.540,59.152.992.256.288.600,,,KULIM JAYA LUBUK BATU JAYA,31.792672636473245,29.05333855754317,29.101827105217872,0.8402728086791806,0.6309528447675594,0.7167620458067848
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,TASIK JUANG,2,0,0,,0,0,,TASIK JUANG LUBUK BATU JAYA,0,TASIK JUANG LUBUK BATU JAYA,Tasik Juang,Tasik Juang,Lubuk Batu Jaya,4.552.772.293.090.810,8.281.587.505.340.570,6.002.873.086.929.320,,,TASIK JUANG LUBUK BATU JAYA,32.21518719479114,29.42646466473306,29.308502441671227,0.8131724905046123,0.6329327490622568,0.711047748236571
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,PONTIAN MEKAR,2,0,0,,0,0,,PONTIAN MEKAR LUBUK BATU JAYA,0,PONTIAN MEKAR LUBUK BATU JAYA,Pontian Mekar,Pontian Mekar,Lubuk Batu Jaya,447.982.918.523.973,8.333.822.065.784.080,5.862.580.883.887.500,,,PONTIAN MEKAR LUBUK BATU JAYA,31.92771380892788,29.084033946521327,29.0252065081352,0.8290735502711722,0.628388037583211,0.7179991656236964
RIAU,INDRAGIRI HULU,LUBUK BATU JAYA,AIR PUTIH,2,0,0,,0,0,,AIR PUTIH LUBUK BATU JAYA,0,AIR PUTIH LUBUK BATU JAYA,Air Putih,Air Putih,Lubuk Batu Jaya,41.339.558.823.044.200,8.223.761.409.037.820,6.224.216.053.936.930,,,AIR PUTIH LUBUK BATU JAYA,31.6900348432056,28.638353568796205,28.68703179442512,0.8373469947735195,0.6185844957203454,0.7116270252613242
RIAU,INDRAGIRI HULU,RENGAT BARAT,BARANGAN,2,0,0,,0,0,,BARANGAN RENGAT BARAT,0,BARANGAN RENGAT BARAT,Barangan,Barangan,Rengat Barat,4.549.373.564.428.210,7.904.824.792.122.350,5.296.550.556.105.010,,,BARANGAN RENGAT BARAT,35.93384161752321,28.491544777090464,28.67320977253583,0.7520484414490313,0.5081010146148494,0.5219437236731257
RIAU,INDRAGIRI HULU,RENGAT BARAT,ALANG KEPAYANG,2,0,0,,0,0,,ALANG KEPAYANG RENGAT BARAT,0,ALANG KEPAYANG RENGAT BARAT,Alang Kepayang,Alang Kepayang,Rengat Barat,4.401.770.271.331.420,7.874.271.125.190.340,59.106.954.259.206.400,,,ALANG KEPAYANG RENGAT BARAT,33.465556828239734,28.450687778456054,28.565361066277948,0.870468849898475,0.634741365580031,0.7024988806164418
RIAU,INDRAGIRI HULU,RENGAT BARAT,DANAU BARU,2,0,0,,0,0,,DANAU BARU RENGAT BARAT,0,DANAU BARU RENGAT BARAT,Danau Baru,Danau Baru,Rengat Barat,4.757.740.365.583.340,787.583.769.175.966,59.635.906.690.931.500,,,DANAU BARU RENGAT BARAT,31.741336813436234,27.87120131962096,28.072626532001845,0.8642756525192918,0.6523142303479443,0.7258226906491151
RIAU,INDRAGIRI HULU,RENGAT BARAT,REDANG,2,0,0,,0,0,,REDANG RENGAT BARAT,0,REDANG RENGAT BARAT,Redang,Redang,Rengat Barat,4.597.103.105.829.560,7.683.600.307.169.530,58.218.477.744.423.800,,,REDANG RENGAT BARAT,31.29737184846222,27.90574697871906,28.092932635191644,0.8578433801205616,0.6269092525458132,0.7059287235446828
RIAU,INDRAGIRI HULU,RENGAT BARAT,KOTA LAMA,2,0,0,,0,0,,KOTA LAMA RENGAT BARAT,0,KOTA LAMA RENGAT BARAT,Kota Lama,Kota Lama,Rengat Barat,53.897.954.012.440.300,7.947.006.381.718.450,5.444.779.185.067.230,,,KOTA LAMA RENGAT BARAT,33.21582198952882,28.886405278710107,29.191029668411897,0.8475719371727748,0.6142493208892935,0.6947775567190226
RIAU,INDRAGIRI HULU,RENGAT BARAT,SUNGAI DAWU,2,0,0,,0,0,,SUNGAI DAWU RENGAT BARAT,0,SUNGAI DAWU RENGAT BARAT,Sungai Dawu,Sungai Dawu,Rengat Barat,48.030.825.439.764.500,7.712.250.033.203.430,5.693.505.189.856.700,,,SUNGAI DAWU RENGAT BARAT,31.545810473815493,28.925569592183344,28.981903574397368,0.8226259351620948,0.5922746611731541,0.6803618869492934
RIAU,INDRAGIRI HULU,RENGAT BARAT,PEMATANG JAYA,2,0,0,,0,0,,PEMATANG JAYA RENGAT BARAT,0,PEMATANG JAYA RENGAT BARAT,Pematang Jaya,Pematang Jaya,Rengat Barat,45.152.130.692.093.400,7.941.839.418.828.680,5.683.126.802.797.670,,,PEMATANG JAYA RENGAT BARAT,31.556955943032104,28.86200111161736,28.99336616531349,0.8446914015706112,0.6333414024386717,0.7392533209104221
RIAU,INDRAGIRI HULU,RENGAT BARAT,BUKIT PETALING,2,0,0,,0,0,,BUKIT PETALING RENGAT BARAT,0,BUKIT PETALING RENGAT BARAT,Bukit Petaling,Bukit Petaling,Rengat Barat,39.485.061.781.747,7.995.947.514.261.510,5.650.647.640.228.270,,,BUKIT PETALING RENGAT BARAT,31.89712143928039,29.18395787762192,29.05607196401804,0.8362816341829088,0.631362689850727,0.7429646926536734
RIAU,INDRAGIRI HULU,RENGAT BARAT,TANAH DATAR,2,0,0,,0,0,,TANAH DATAR RENGAT BARAT,0,TANAH DATAR RENGAT BARAT,Tanah Datar,Tanah Datar,Rengat Barat,4.091.339.374.410.690,7.818.942.867.476.360,5.769.216.545.696.910,,,TANAH DATAR RENGAT BARAT,32.280154984149384,29.18373150454823,29.03398731947872,0.8295048432546671,0.5919975948359036,0.6487911764705883
RIAU,INDRAGIRI HULU,RENGAT BARAT,TALANG JERINJING,2,0,0,,0,0,,TALANG JERINJING RENGAT BARAT,0,TALANG JERINJING RENGAT BARAT,Talang Jerinjing,Talang Jerinjing,Rengat Barat,37.952.131.246.532.900,7.679.867.237.136.200,5.547.993.357.506.020,,,TALANG JERINJING RENGAT BARAT,31.56681902320947,28.519250913619008,28.58863068963884,0.858133494707865,0.615811425399361,0.7201237030708626
RIAU,INDRAGIRI HULU,RENGAT BARAT,PEMATANG REBA,2,0,0,,0,0,,PEMATANG REBA RENGAT BARAT,0,PEMATANG REBA RENGAT BARAT,Pematang Reba,Pematang Reba,Rengat Barat,45.162.740.631.103.500,774.496.281.305.949,5.931.391.229.629.510,,,PEMATANG REBA RENGAT BARAT,33.363216453135564,29.40578178527021,29.30561564396497,0.8081512339851655,0.5993242205869419,0.6861927444369523
RIAU,INDRAGIRI HULU,RENGAT BARAT,PEKAN HERAN,2,0,0,,0,0,,PEKAN HERAN RENGAT BARAT,0,PEKAN HERAN RENGAT BARAT,Pekan Heran,Pekan Heran,Rengat Barat,5.026.089.513.301.840,7.635.145.798.325.530,5.582.757.744.938.130,,,PEKAN HERAN RENGAT BARAT,34.41216791979952,28.471585709628137,28.47555764411031,0.8164285401002509,0.5770272692601071,0.6393374060150377
RIAU,INDRAGIRI HULU,RENGAT BARAT,RANTAU BAKUNG,2,0,0,,0,0,,RANTAU BAKUNG RENGAT BARAT,0,RANTAU BAKUNG RENGAT BARAT,Rantau Bakung,Rantau Bakung,Rengat Barat,44.488.092.254.189.800,7.698.560.994.045.400,57.576.316.256.149.100,,,RANTAU BAKUNG RENGAT BARAT,31.4033795934324,27.87699368959211,27.98675234558252,0.8383609655981237,0.5821712683142402,0.6686225175918689
RIAU,INDRAGIRI HULU,RENGAT BARAT,SIALANG DUA DAHAN,2,0,0,,0,0,,SIALANG DUA DAHAN RENGAT BARAT,0,SIALANG DUA DAHAN RENGAT BARAT,Sialang Dua Dahan,Sialang Dua Dahan,Rengat Barat,44.469.211.029.767.100,7.708.713.563.389.600,5.769.727.743.588.960,,,SIALANG DUA DAHAN RENGAT BARAT,33.12425152884875,28.399438363880616,28.41708455198088,0.8089094655676681,0.5589487087153046,0.6232614331294868
RIAU,INDRAGIRI HULU,RENGAT BARAT,TANI MAKMUR,2,0,0,,0,0,,TANI MAKMUR RENGAT BARAT,0,TANI MAKMUR RENGAT BARAT,Tani Makmur,Tani Makmur,Rengat Barat,39.646.710.199.254.100,795.341.396.695.785,5.915.802.591.629.610,,,TANI MAKMUR RENGAT BARAT,31.73280449179387,28.832073001172308,28.765208753239307,0.8640917650446304,0.6577779992238263,0.7685077454650162
RIAU,INDRAGIRI HULU,RENGAT BARAT,SUNGAI BAUNG,2,0,0,,0,0,,SUNGAI BAUNG RENGAT BARAT,0,SUNGAI BAUNG RENGAT BARAT,Sungai Baung,Sungai Baung,Rengat Barat,4.370.200.462.341.300,79.247.565.269.470.200,568.864.984.512.329,,,SUNGAI BAUNG RENGAT BARAT,31.642000000000028,28.93411544823272,28.86942173913048,0.8476351739130433,0.6249391153119092,0.7205170869565218
RIAU,INDRAGIRI HULU,RENGAT BARAT,AIR JERNIH,2,0,0,,0,0,,AIR JERNIH RENGAT BARAT,0,AIR JERNIH RENGAT BARAT,Air Jernih,Air Jernih,Rengat Barat,4.922.439.223.728.820,7.780.671.141.120.820,5.551.693.653.792.470,,,AIR JERNIH RENGAT BARAT,34.15226180613092,28.91988144003769,29.019643744821902,0.8429059652029826,0.6413703432873458,0.7247057580778791
RIAU,INDRAGIRI HULU,RENGAT BARAT,DANAU TIGA,2,0,0,,0,0,,DANAU TIGA RENGAT BARAT,0,DANAU TIGA RENGAT BARAT,Danau Tiga,Danau Tiga,Rengat Barat,4.034.232.803.627.290,785.086.296.222.828,5.740.755.028.194.850,,,DANAU TIGA RENGAT BARAT,32.665586546349495,29.059107916085026,29.090073831009047,0.8381853978671044,0.6330750508256948,0.7216535684987697
RIAU,INDRAGIRI HULU,RENGAT,SUNGAI GUNTUNG TENGAH,2,0,0,,0,0,,SUNGAI GUNTUNG TENGAH RENGAT,0,SUNGAI GUNTUNG TENGAH RENGAT,Sungai Guntung Tengah,Sungai Guntung Tengah,Rengat,4.323.677.613.554.880,7.765.699.647.387.860,5.678.207.315.316.720,,,SUNGAI GUNTUNG TENGAH RENGAT,30.08618517482521,27.209640612575807,27.44609202797208,0.8763107944055952,0.6155644037701429,0.7186011160839165
RIAU,INDRAGIRI HULU,RENGAT,SUNGAI GUNTUNG HILIR,2,0,0,,0,0,,SUNGAI GUNTUNG HILIR RENGAT,0,SUNGAI GUNTUNG HILIR RENGAT,Sungai Guntung Hilir,Sungai Guntung Hilir,Rengat,41.932.201.788.814.000,7.883.768.372.598.720,5.677.996.622.833.380,,,SUNGAI GUNTUNG HILIR RENGAT,30.3732933439972,27.27664128384428,27.54154625433222,0.879233351106372,0.6367856162028291,0.7494547409579676
RIAU,INDRAGIRI HULU,RENGAT,KUANTAN BABU,1,3,0,D,0,0,,KUANTAN BABU RENGAT,1,KUANTAN BABU RENGAT,Kuantan Babu,Kuantan Babu,Rengat,41.912.260.949.707.000,7.873.751.961.517.330,57.141.506.996.154.700,,,KUANTAN BABU RENGAT,31.024563775510224,27.363115150689243,27.564741709183703,0.8689914477040814,0.6328053061224492,0.7351586415816325
RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG DAGANG,2,0,0,,0,0,,KAMPUNG DAGANG RENGAT,0,KAMPUNG DAGANG RENGAT,Kampung Dagang,Kampung Dagang,Rengat,3.989.950.541.268.400,7.884.898.274.345.730,5.927.828.088.270.870,,,KAMPUNG DAGANG RENGAT,34.19235985050726,28.92029228664129,28.789439402028865,0.846605534792668,0.6251859366899571,0.7164144153764015
RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG PULAU,2,0,0,,0,0,,KAMPUNG PULAU RENGAT,0,KAMPUNG PULAU RENGAT,Kampung Pulau,Kampung Pulau,Rengat,42.629.264.143.460.700,7.891.450.164.575.640,5.693.420.625.654.510,,,KAMPUNG PULAU RENGAT,30.255737498028093,27.172270437709383,27.381848477677885,0.889869723142451,0.6532090380803446,0.7699962572961034
RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG BESAR KOTA,2,0,0,,0,0,,KAMPUNG BESAR KOTA RENGAT,0,KAMPUNG BESAR KOTA RENGAT,Kampung Besar Kota,Kampung Besar Kota,Rengat,41.008.907.826.741.500,79.232.589.085.896.800,585.618.101.755.778,,,KAMPUNG BESAR KOTA RENGAT,36.081160220994505,29.81209129394524,29.97955801104975,0.6574201657458565,0.4266255104491954,0.4374988950276243
RIAU,INDRAGIRI HULU,RENGAT,PASAR KOTA,2,0,0,,0,0,,PASAR KOTA RENGAT,0,PASAR KOTA RENGAT,Pasar Kota,Pasar Kota,Rengat,4.159.403.610.229.490,7.959.616.184.234.610,53.750.786.781.311.000,,,PASAR KOTA RENGAT,36.27000000000004,30.59181818181821,30.81,0.6606000000000001,0.3726652173913045,0.3482
RIAU,INDRAGIRI HULU,RENGAT,SEKIP HULU,2,0,0,,0,0,,SEKIP HULU RENGAT,0,SEKIP HULU RENGAT,Sekip Hulu,Sekip Hulu,Rengat,3.974.612.363.179.520,7.894.278.337.558.110,5.841.966.499.884.920,,,SEKIP HULU RENGAT,34.70406538139149,29.52343082734399,29.22911148365468,0.8085735959765299,0.5886540070702285,0.6567087175188601
RIAU,INDRAGIRI HULU,RENGAT,SEKIP HILIR,1,1,0,D,0,0,,SEKIP HILIR RENGAT,1,SEKIP HILIR RENGAT,Sekip Hilir,Sekip Hilir,Rengat,4.029.209.829.190.880,78.994.192.588.620.000,5.800.845.716.057.750,,,SEKIP HILIR RENGAT,34.52059213089214,29.62925235625925,29.497982080249347,0.8301586871834826,0.6204249724767534,0.7072278535255162
RIAU,INDRAGIRI HULU,RENGAT,KAMPUNG BESAR SEBERANG,2,0,0,,0,0,,KAMPUNG BESAR SEBERANG RENGAT,0,KMP BESAR SEBERANG RENGAT,Kmp Besar Seberang,Kmp Besar Seberang,Rengat,4.418.810.928.699.580,7.958.999.426.789.980,5.686.563.532.481.820,,,KMP BESAR SEBERANG RENGAT,30.08198555956685,27.162271655780664,27.37515214027855,0.8854317689530694,0.6525076319034919,0.7649840123775152
RIAU,INDRAGIRI HULU,RENGAT,RANTAU MAPESAI,2,0,0,,0,0,,RANTAU MAPESAI RENGAT,0,RANTAU MAPESAI RENGAT,Rantau Mapesai,Rantau Mapesai,Rengat,43.995.816.798.984.000,7.949.104.464.033.300,5.654.556.595.301.330,,,RANTAU MAPESAI RENGAT,30.28220044847425,27.122720642554388,27.314548252761234,0.8831368166687557,0.6544986172751586,0.7590376732266471
RIAU,INDRAGIRI HULU,RENGAT,PASIR KEMILU,2,0,0,,0,0,,PASIR KEMILU RENGAT,0,PASIR KEMILU RENGAT,Pasir Kemilu,Pasir Kemilu,Rengat,4.159.403.610.229.490,7.959.616.184.234.610,53.750.786.781.311.000,,,PASIR KEMILU RENGAT,35.76200000000003,29.75441147897498,29.59321276595748,0.7268906382978723,0.4899881406105457,0.5419406382978723
RIAU,INDRAGIRI HULU,RENGAT,SUNGAI BERINGIN,2,0,0,,0,0,,SUNGAI BERINGIN RENGAT,0,SUNGAI BERINGIN RENGAT,Sungai Beringin,Sungai Beringin,Rengat,4.163.924.318.552.010,7.959.951.870.143.410,5.374.475.948.512.550,,,SUNGAI BERINGIN RENGAT,35.23391793514233,29.06013217666756,28.828325612177387,0.7667262739907346,0.5569935660230774,0.6120217074784913
RIAU,INDRAGIRI HULU,RENGAT,PULAU GAJAH,2,0,0,,0,0,,PULAU GAJAH RENGAT,0,PULAU GAJAH RENGAT,Pulau Gajah,Pulau Gajah,Rengat,4.448.728.942.871.090,7.981.100.082.397.460,5.336.503.982.543.940,,,PULAU GAJAH RENGAT,33.203557046979896,28.23907060643201,28.20526845637588,0.7786082214765101,0.5681829734461629,0.6388258389261746
RIAU,INDRAGIRI HULU,RENGAT,SUNGAI RAYA,1,1,0,D,1,0,D,SUNGAI RAYA RENGAT,1,SUNGAI RAYA RENGAT,Sungai Raya,Sungai Raya,Rengat,3.881.236.365.738.940,787.645.878.856.448,5.671.405.352.690.910,,,SUNGAI RAYA RENGAT,33.38997751967031,29.15189532732224,29.22833562299657,0.8491013571458313,0.613237671385364,0.7106670704799967
RIAU,INDRAGIRI HULU,RENGAT,RAWA BANGUN,1,0,0,,1,0,D,RAWA BANGUN RENGAT,1,RAWA BANGUN RENGAT,Rawa Bangun,Rawa Bangun,Rengat,40.972.275.127.064.000,7.939.289.504.831.480,5.842.003.237.117.420,,,RAWA BANGUN RENGAT,33.73322784810129,29.381651806988422,29.50490506329117,0.8053076853526219,0.566945070367167,0.6630467450271247
RIAU,INDRAGIRI HULU,KUALA CENAKU,KUALA CENAKU,2,0,0,,0,0,,KUALA CENAKU KUALA CENAKU,0,KUALA CENAKU KUALA CENAKU,Kuala Cenaku,Kuala Cenaku,Kuala Cenaku,41.897.785.521.950.100,7.828.898.759.067.800,5.660.084.016.153.500,,,KUALA CENAKU KUALA CENAKU,33.7517076604555,29.2315376556411,29.290440579710165,0.8485921242236028,0.603125005311009,0.7216828737060038
RIAU,INDRAGIRI HULU,KUALA CENAKU,TAMBAK,2,0,0,,0,0,,TAMBAK KUALA CENAKU,0,TAMBAK KUALA CENAKU,Tambak,Tambak,Kuala Cenaku,4.356.479.293.866.900,7.934.338.931.191.460,5.608.498.513.954.390,,,TAMBAK KUALA CENAKU,30.761354184666835,27.34145625654496,27.46239387132082,0.875595391970509,0.6418260624137563,0.7487205575715686
RIAU,INDRAGIRI HULU,KUALA CENAKU,PULAU GELANG,2,0,0,,0,0,,PULAU GELANG KUALA CENAKU,0,PULAU GELANG KUALA CENAKU,Pulau Gelang,Pulau Gelang,Kuala Cenaku,42.504.977.935.863.300,7.899.664.336.282.870,5.549.017.612.779.680,,,PULAU GELANG KUALA CENAKU,31.05144054288651,27.40407779627168,27.51747242168394,0.871042035824194,0.6385986474497315,0.7489543675530664
RIAU,INDRAGIRI HULU,KUALA CENAKU,KUALA MULYA,2,0,0,,0,0,,KUALA MULYA KUALA CENAKU,0,KUALA MULYA KUALA CENAKU,Kuala Mulya,Kuala Mulya,Kuala Cenaku,40.324.395.011.825.800,7.656.132.634.692.010,5.494.430.700.409.840,,,KUALA MULYA KUALA CENAKU,34.84721610755951,28.836505533378897,29.16232386475981,0.8266979898503924,0.6009453437026299,0.7029807684703092
RIAU,INDRAGIRI HULU,KUALA CENAKU,TANJUNG SARI,2,0,0,,0,0,,TANJUNG SARI KUALA CENAKU,0,TANJUNG SARI KUALA CENAKU,Tanjung Sari,Tanjung Sari,Kuala Cenaku,42.041.614.943.653.600,787.284.255.121.563,5.558.896.676.655.550,,,TANJUNG SARI KUALA CENAKU,31.286777631496463,27.50176603586509,27.60441257601405,0.8766226130023195,0.6403190702232102,0.7357043414206004
RIAU,INDRAGIRI HULU,KUALA CENAKU,RAWA SEKIP,2,0,0,,0,0,,RAWA SEKIP KUALA CENAKU,0,RAWA SEKIP KUALA CENAKU,Rawa Sekip,Rawa Sekip,Kuala Cenaku,39.046.432.446.829.800,7.935.941.539.233.240,5.704.468.159.735.950,,,RAWA SEKIP KUALA CENAKU,35.35552331606221,28.840968090760423,28.793772020725424,0.8160962694300519,0.5691839828790269,0.6466456476683936
RIAU,INDRAGIRI HULU,KUALA CENAKU,RAWA ASRI,2,0,0,,0,0,,RAWA ASRI KUALA CENAKU,0,RAWA ASRI KUALA CENAKU,Rawa Asri,Rawa Asri,Kuala Cenaku,3.914.973.068.237.300,8.005.932.807.922.360,5.702.254.295.349.120,,,RAWA ASRI KUALA CENAKU,35.30896445809569,29.18097430065601,29.00824484422996,0.8089455462922336,0.5887471068546464,0.6844556384379114
RIAU,INDRAGIRI HULU,KUALA CENAKU,PULAU JUM AT,2,0,0,,0,0,,PULAU JUM AT KUALA CENAKU,0,PULAU JUMAT KUALA CENAKU,Pulau Jum'At,Pulau Jum'At,Kuala Cenaku,4.091.599.589.488.540,7.848.136.092.085.060,5.518.586.293.418.070,,,PULAU JUMAT KUALA CENAKU,31.45011213169512,27.46353820469441,27.580536204222856,0.8822181617559341,0.6568261699401998,0.7599221907431705
RIAU,INDRAGIRI HULU,KUALA CENAKU,SUKA JADI,2,0,0,,0,0,,SUKA JADI KUALA CENAKU,0,SUKA JADI KUALA CENAKU,Suka Jadi,Suka Jadi,Kuala Cenaku,4.137.045.925.260.020,7.859.112.978.851.070,5.504.273.350.268.360,,,SUKA JADI KUALA CENAKU,30.866226084927725,27.219768904248337,27.401050804946365,0.8865125000000004,0.6604592799610463,0.771290291063929
RIAU,INDRAGIRI HULU,KUALA CENAKU,TELUK SUNGKAI,2,0,0,,0,0,,TELUK SUNGKAI KUALA CENAKU,0,TELUK SUNGKAI KUALA CENAKU,Teluk Sungkai,Teluk Sungkai,Kuala Cenaku,37.167.700.115.003.000,7.688.658.329.478.480,5.642.149.971.242.530,,,TELUK SUNGKAI KUALA CENAKU,35.30762758620693,28.139290646024225,28.32961724137935,0.7686540689655171,0.5397143058470766,0.603352827586207
RIAU,INDRAGIRI HILIR,KERITANG,KOTABARU RETEH,2,0,0,,0,0,,KOTABARU RETEH KERITANG,0,KOTABARU RETEH KERITANG,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,INDRAGIRI HILIR,KERITANG,SEBERANG PEBENAAN,2,0,0,,0,0,,SEBERANG PEBENAAN KERITANG,0,SEBERANG PEBENAAN KERITANG,Seberang Pebenaan,Seberang Pebenaan,Keritang,4.145.200.556.353.790,7.902.466.889.939.020,6.233.990.717.455.330,,,SEBERANG PEBENAAN KERITANG,33.00135736442404,28.45462691720544,28.606448818055444,0.8268209220237459,0.6350047245229669,0.6976527756979352
RIAU,INDRAGIRI HILIR,KERITANG,PEBENAAN,1,1,0,D,0,0,,PEBENAAN KERITANG,1,PEBENAAN KERITANG,Pebenaan,Pebenaan,Keritang,4.205.957.581.063.970,7.942.541.559.364.480,64.073.930.906.212.800,,,PEBENAAN KERITANG,32.538316022771745,28.387071064656748,28.5521337621138,0.8593304463082873,0.6445128462191048,0.7257987484246664
RIAU,INDRAGIRI HILIR,KERITANG,NUSANTARA JAYA,2,0,0,,0,0,,NUSANTARA JAYA KERITANG,0,NUSANTARA JAYA KERITANG,Nusantara Jaya,Nusantara Jaya,Keritang,41.918.494.846.921.400,7.985.232.596.953.510,61.608.662.960.251.200,,,NUSANTARA JAYA KERITANG,35.58345382323734,28.487361721448405,28.51930883813309,0.8438263654419061,0.64978430767238,0.7048548659384305
RIAU,INDRAGIRI HILIR,KERITANG,KEMBANG MEKAR SARI,2,0,0,,0,0,,KEMBANG MEKAR SARI KERITANG,0,KEMBANG MEKARSARI KERITANG,Kembang Mekarsari,Kembang Mekarsari,Keritang,4.199.030.386.359.940,7.697.678.969.901.740,59.837.422.197.304.800,,,KEMBANG MEKARSARI KERITANG,32.213465815685176,28.770715195854446,28.870836476162875,0.8649297746832999,0.6530374347784045,0.7320445411468912
RIAU,INDRAGIRI HILIR,KERITANG,KOTABARU SEBERIDA,2,0,0,,0,0,,KOTABARU SEBERIDA KERITANG,0,KOTABARU SEBERIDA KERITANG,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,INDRAGIRI HILIR,KERITANG,PASAR KEMBANG,2,0,0,,0,0,,PASAR KEMBANG KERITANG,0,PASAR KEMBANG KERITANG,Pasar Kembang,Pasar Kembang,Keritang,4.354.603.256.225.580,7.606.640.764.872.230,5.924.399.445.851.640,,,PASAR KEMBANG KERITANG,31.810821821996885,28.69677308780196,28.49599755201961,0.8624937576499383,0.6722827348958849,0.767899300577024
RIAU,INDRAGIRI HILIR,KERITANG,KUALA KERITANG,2,0,0,,0,0,,KUALA KERITANG KERITANG,0,KUALA KERITANG KERITANG,Kuala Keritang,Kuala Keritang,Keritang,4.403.769.121.283.570,7.663.472.585.025.280,5.900.098.018.703.000,,,KUALA KERITANG KERITANG,32.388205312275694,29.304398773635643,29.30381072026804,0.823138250777698,0.6259575618777118,0.7147833572625032
RIAU,INDRAGIRI HILIR,KERITANG,KUALA LEMANG,2,0,0,,0,0,,KUALA LEMANG KERITANG,0,KUALA LEMANG KERITANG,Kuala Lemang,Kuala Lemang,Keritang,43.838.043.699.459.100,7.703.398.461.852.750,5.991.528.854.078.170,,,KUALA LEMANG KERITANG,32.48688254000306,29.0115798624632,29.125599414466752,0.8565940487607894,0.6478921587260484,0.7462535611528951
RIAU,INDRAGIRI HILIR,KERITANG,TELUK KELASA,2,0,0,,0,0,,TELUK KELASA KERITANG,0,TELUK KELASA KERITANG,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,INDRAGIRI HILIR,KERITANG,PENGALIHAN,2,0,0,,0,0,,PENGALIHAN KERITANG,0,PENGALIHAN KERITANG,Pengalihan,Pengalihan,Keritang,4.768.388.902.705.950,7.750.862.100.263.580,5.757.595.144.049.090,,,PENGALIHAN KERITANG,32.237368382727766,28.81057120444196,28.91693912473607,0.8671481358770846,0.6583998871331829,0.771330317483434
RIAU,INDRAGIRI HILIR,KERITANG,PANCUR,2,0,0,,0,0,,PANCUR KERITANG,0,PANCUR KERITANG,Pancur,Pancur,Keritang,45.979.817.114.143.700,7.744.957.860.508.930,55.616.700.933.977.300,,,PANCUR KERITANG,32.05182516731391,28.84649502340805,28.977134594728607,0.8612140337106503,0.6279298571320802,0.7503356357927784
